,amount_yr0,count,percentage
9730,718.0,1,4.1078558635534596e-06
9731,262.6,1,4.1078558635534596e-06
9732,4.49,1,4.1078558635534596e-06
9733,1443.94,1,4.1078558635534596e-06
9734,5782.82,1,4.1078558635534596e-06
9735,2271.5,1,4.1078558635534596e-06
9736,716.52,1,4.1078558635534596e-06
9737,747.41,1,4.1078558635534596e-06
9738,315.19,1,4.1078558635534596e-06
9739,1220.6,1,4.1078558635534596e-06
9740,243.74,1,4.1078558635534596e-06
9741,566.66,1,4.1078558635534596e-06
9742,50.44,1,4.1078558635534596e-06
9743,343.47,1,4.1078558635534596e-06
9744,249.47,1,4.1078558635534596e-06
9745,130.95,1,4.1078558635534596e-06
9746,390.12,1,4.1078558635534596e-06
9747,81.51,1,4.1078558635534596e-06
9748,117.45,1,4.1078558635534596e-06
9749,270.6,1,4.1078558635534596e-06
9750,547.73,1,4.1078558635534596e-06
9751,472.69,1,4.1078558635534596e-06
9752,166.04,1,4.1078558635534596e-06
9753,2111.07,1,4.1078558635534596e-06
9754,166.96,1,4.1078558635534596e-06
9755,652.82,1,4.1078558635534596e-06
9756,2048.16,1,4.1078558635534596e-06
9757,22.22,1,4.1078558635534596e-06
9758,393.23,1,4.1078558635534596e-06
9759,3081.76,1,4.1078558635534596e-06
9760,285.13,1,4.1078558635534596e-06
9761,752.62,1,4.1078558635534596e-06
9762,286.87,1,4.1078558635534596e-06
9763,167.35,1,4.1078558635534596e-06
9764,231.65,1,4.1078558635534596e-06
9765,371.81,1,4.1078558635534596e-06
9766,117.05,1,4.1078558635534596e-06
9767,418.76,1,4.1078558635534596e-06
9768,1.85,1,4.1078558635534596e-06
9769,183.25,1,4.1078558635534596e-06
9770,3006.08,1,4.1078558635534596e-06
9771,35.03,1,4.1078558635534596e-06
9772,460.72,1,4.1078558635534596e-06
9773,382.25,1,4.1078558635534596e-06
9774,136.27,1,4.1078558635534596e-06
9775,1095.54,1,4.1078558635534596e-06
9776,264.64,1,4.1078558635534596e-06
9777,1460.0,1,4.1078558635534596e-06
9778,165.81,1,4.1078558635534596e-06
9779,1505.0,1,4.1078558635534596e-06
9780,572.84,1,4.1078558635534596e-06
9781,69.83,1,4.1078558635534596e-06
9782,25.98,1,4.1078558635534596e-06
9783,281.59,1,4.1078558635534596e-06
9784,6593.0,1,4.1078558635534596e-06
9785,1114.72,1,4.1078558635534596e-06
9786,305.25,1,4.1078558635534596e-06
9787,320.34,1,4.1078558635534596e-06
9788,783.54,1,4.1078558635534596e-06
9789,129.04,1,4.1078558635534596e-06
9790,25.68,1,4.1078558635534596e-06
9791,460.42,1,4.1078558635534596e-06
9792,1194.66,1,4.1078558635534596e-06
9793,925.83,1,4.1078558635534596e-06
9794,587.11,1,4.1078558635534596e-06
9795,840.89,1,4.1078558635534596e-06
9796,567.58,1,4.1078558635534596e-06
9797,572.46,1,4.1078558635534596e-06
9798,1024.58,1,4.1078558635534596e-06
9799,570.01,1,4.1078558635534596e-06
9800,2039.13,1,4.1078558635534596e-06
9801,476.8,1,4.1078558635534596e-06
9802,5643.05,1,4.1078558635534596e-06
9803,52.34,1,4.1078558635534596e-06
9804,1381.99,1,4.1078558635534596e-06
9805,1055.66,1,4.1078558635534596e-06
9806,414.47,1,4.1078558635534596e-06
9807,109.61,1,4.1078558635534596e-06
9808,826.2,1,4.1078558635534596e-06
9809,459.28,1,4.1078558635534596e-06
9810,405.64,1,4.1078558635534596e-06
9811,1048.76,1,4.1078558635534596e-06
9812,1126.12,1,4.1078558635534596e-06
9813,2243.55,1,4.1078558635534596e-06
9814,160.82,1,4.1078558635534596e-06
9815,472.11,1,4.1078558635534596e-06
9816,2492.54,1,4.1078558635534596e-06
9817,9160.04,1,4.1078558635534596e-06
9818,2411.93,1,4.1078558635534596e-06
9819,214.73,1,4.1078558635534596e-06
9820,2677.9,1,4.1078558635534596e-06
9821,1016.19,1,4.1078558635534596e-06
9822,747.09,1,4.1078558635534596e-06
9823,34.97,1,4.1078558635534596e-06
9824,631.23,1,4.1078558635534596e-06
9825,689.37,1,4.1078558635534596e-06
9826,152.45,1,4.1078558635534596e-06
9827,196.07,1,4.1078558635534596e-06
9828,4496.23,1,4.1078558635534596e-06
9829,1370.32,1,4.1078558635534596e-06
9830,35.95,1,4.1078558635534596e-06
9831,1507.0,1,4.1078558635534596e-06
9832,771.79,1,4.1078558635534596e-06
9833,213.84,1,4.1078558635534596e-06
9834,876.44,1,4.1078558635534596e-06
9835,128.64,1,4.1078558635534596e-06
9836,669.35,1,4.1078558635534596e-06
9837,223.6,1,4.1078558635534596e-06
9838,315.04,1,4.1078558635534596e-06
9839,214.27,1,4.1078558635534596e-06
9840,725.53,1,4.1078558635534596e-06
9841,1345.12,1,4.1078558635534596e-06
9842,942.28,1,4.1078558635534596e-06
9843,270.3,1,4.1078558635534596e-06
9844,327.66,1,4.1078558635534596e-06
9845,227.17,1,4.1078558635534596e-06
9846,515.54,1,4.1078558635534596e-06
9847,176.08,1,4.1078558635534596e-06
9848,2425.76,1,4.1078558635534596e-06
9849,829.94,1,4.1078558635534596e-06
9850,280.95,1,4.1078558635534596e-06
9851,9253.7,1,4.1078558635534596e-06
9852,574.24,1,4.1078558635534596e-06
9853,145.84,1,4.1078558635534596e-06
9854,335.45,1,4.1078558635534596e-06
9855,562.06,1,4.1078558635534596e-06
9856,288.76,1,4.1078558635534596e-06
9857,273.17,1,4.1078558635534596e-06
9858,195.95,1,4.1078558635534596e-06
9859,1560.04,1,4.1078558635534596e-06
9860,73.07,1,4.1078558635534596e-06
9861,310.09,1,4.1078558635534596e-06
9862,3054.46,1,4.1078558635534596e-06
9863,314.96,1,4.1078558635534596e-06
9864,83.11,1,4.1078558635534596e-06
9865,108.72,1,4.1078558635534596e-06
9866,585.93,1,4.1078558635534596e-06
9867,48.19,1,4.1078558635534596e-06
9868,69.54,1,4.1078558635534596e-06
9869,412.63,1,4.1078558635534596e-06
9870,574.74,1,4.1078558635534596e-06
9871,20.95,1,4.1078558635534596e-06
9872,57.85,1,4.1078558635534596e-06
9873,4356.09,1,4.1078558635534596e-06
9874,255.38,1,4.1078558635534596e-06
9875,979.6,1,4.1078558635534596e-06
9876,2060.41,1,4.1078558635534596e-06
9877,83.39,1,4.1078558635534596e-06
9878,743.98,1,4.1078558635534596e-06
9879,21.87,1,4.1078558635534596e-06
9880,234.84,1,4.1078558635534596e-06
9881,820.75,1,4.1078558635534596e-06
9882,171.86,1,4.1078558635534596e-06
9883,1428.45,1,4.1078558635534596e-06
9884,571.04,1,4.1078558635534596e-06
9885,154.87,1,4.1078558635534596e-06
9886,1204.84,1,4.1078558635534596e-06
9887,1019.49,1,4.1078558635534596e-06
9888,78.33,1,4.1078558635534596e-06
9889,406.6,1,4.1078558635534596e-06
9890,1019.9,1,4.1078558635534596e-06
9891,213.74,1,4.1078558635534596e-06
9892,429.28,1,4.1078558635534596e-06
9893,282.25,1,4.1078558635534596e-06
9894,350.17,1,4.1078558635534596e-06
9895,69.96,1,4.1078558635534596e-06
9896,10.16,1,4.1078558635534596e-06
9897,634.36,1,4.1078558635534596e-06
9898,490.64,1,4.1078558635534596e-06
9899,89.74,1,4.1078558635534596e-06
9900,1081.67,1,4.1078558635534596e-06
9901,2015.0,1,4.1078558635534596e-06
9902,372.08,1,4.1078558635534596e-06
9903,21.2,1,4.1078558635534596e-06
9904,600.35,1,4.1078558635534596e-06
9905,344.81,1,4.1078558635534596e-06
9906,150.81,1,4.1078558635534596e-06
9907,865.05,1,4.1078558635534596e-06
9908,799.88,1,4.1078558635534596e-06
9909,12.36,1,4.1078558635534596e-06
9910,393.59,1,4.1078558635534596e-06
9911,569.2,1,4.1078558635534596e-06
9912,3041.51,1,4.1078558635534596e-06
9913,81.45,1,4.1078558635534596e-06
9914,1213.91,1,4.1078558635534596e-06
9915,284.87,1,4.1078558635534596e-06
9916,3136.69,1,4.1078558635534596e-06
9917,1912.93,1,4.1078558635534596e-06
9918,1374.63,1,4.1078558635534596e-06
9919,166.35,1,4.1078558635534596e-06
9920,2488.06,1,4.1078558635534596e-06
9921,81.05,1,4.1078558635534596e-06
9922,429.7,1,4.1078558635534596e-06
9923,117.99,1,4.1078558635534596e-06
9924,139.13,1,4.1078558635534596e-06
9925,1124.37,1,4.1078558635534596e-06
9926,186.94,1,4.1078558635534596e-06
9927,26.91,1,4.1078558635534596e-06
9928,382.13,1,4.1078558635534596e-06
9929,168.91,1,4.1078558635534596e-06
9930,182.49,1,4.1078558635534596e-06
9931,289.57,1,4.1078558635534596e-06
9932,49.92,1,4.1078558635534596e-06
9933,1079.17,1,4.1078558635534596e-06
9934,531.92,1,4.1078558635534596e-06
9935,269.98,1,4.1078558635534596e-06
9936,553.07,1,4.1078558635534596e-06
9937,14.92,1,4.1078558635534596e-06
9938,489.14,1,4.1078558635534596e-06
9939,362.86,1,4.1078558635534596e-06
9940,611.25,1,4.1078558635534596e-06
9941,46.22,1,4.1078558635534596e-06
9942,606.83,1,4.1078558635534596e-06
9943,605.17,1,4.1078558635534596e-06
9944,20.92,1,4.1078558635534596e-06
9945,415.26,1,4.1078558635534596e-06
9946,562.67,1,4.1078558635534596e-06
9947,512.56,1,4.1078558635534596e-06
9948,1629.93,1,4.1078558635534596e-06
9949,187.21,1,4.1078558635534596e-06
9950,552.27,1,4.1078558635534596e-06
9951,807.73,1,4.1078558635534596e-06
9952,8077.5,1,4.1078558635534596e-06
9953,475.31,1,4.1078558635534596e-06
9954,95.05,1,4.1078558635534596e-06
9955,2254.5,1,4.1078558635534596e-06
9956,907.18,1,4.1078558635534596e-06
9957,431.29,1,4.1078558635534596e-06
9958,180.04,1,4.1078558635534596e-06
9959,225.66,1,4.1078558635534596e-06
9960,314.31,1,4.1078558635534596e-06
9961,1056.47,1,4.1078558635534596e-06
9962,736.0,1,4.1078558635534596e-06
9963,493.84,1,4.1078558635534596e-06
9964,1166.22,1,4.1078558635534596e-06
9965,262.36,1,4.1078558635534596e-06
9966,490.89,1,4.1078558635534596e-06
9967,402.5,1,4.1078558635534596e-06
9968,245.37,1,4.1078558635534596e-06
9969,1507.25,1,4.1078558635534596e-06
9970,443.69,1,4.1078558635534596e-06
9971,713.9,1,4.1078558635534596e-06
9972,37.27,1,4.1078558635534596e-06
9973,392.3,1,4.1078558635534596e-06
9974,203.71,1,4.1078558635534596e-06
9975,36.64,1,4.1078558635534596e-06
9976,372.33,1,4.1078558635534596e-06
9977,373.67,1,4.1078558635534596e-06
9978,86.36,1,4.1078558635534596e-06
9979,118.14,1,4.1078558635534596e-06
9980,614.45,1,4.1078558635534596e-06
9981,59.05,1,4.1078558635534596e-06
9982,54.76,1,4.1078558635534596e-06
9983,1420.08,1,4.1078558635534596e-06
9984,2888.87,1,4.1078558635534596e-06
9985,418.84,1,4.1078558635534596e-06
9986,751.41,1,4.1078558635534596e-06
9987,2994.36,1,4.1078558635534596e-06
9988,404.01,1,4.1078558635534596e-06
9989,536.96,1,4.1078558635534596e-06
9990,219.69,1,4.1078558635534596e-06
9991,403.99,1,4.1078558635534596e-06
9992,20.65,1,4.1078558635534596e-06
9993,2142.38,1,4.1078558635534596e-06
9994,177.53,1,4.1078558635534596e-06
9995,37.79,1,4.1078558635534596e-06
9996,1153.97,1,4.1078558635534596e-06
9997,1686.92,1,4.1078558635534596e-06
9998,772.29,1,4.1078558635534596e-06
9999,297.08,1,4.1078558635534596e-06
10000,1210.59,1,4.1078558635534596e-06
10001,569.99,1,4.1078558635534596e-06
10002,20.8,1,4.1078558635534596e-06
10003,1204.16,1,4.1078558635534596e-06
10004,760.69,1,4.1078558635534596e-06
10005,178.35,1,4.1078558635534596e-06
10006,71.47,1,4.1078558635534596e-06
10007,2764.52,1,4.1078558635534596e-06
10008,1101.87,1,4.1078558635534596e-06
10009,1913.04,1,4.1078558635534596e-06
10010,603.9,1,4.1078558635534596e-06
10011,255.19,1,4.1078558635534596e-06
10012,745.41,1,4.1078558635534596e-06
10013,79.52,1,4.1078558635534596e-06
10014,814.02,1,4.1078558635534596e-06
10015,1463.0,1,4.1078558635534596e-06
10016,355.27,1,4.1078558635534596e-06
10017,210.42,1,4.1078558635534596e-06
10018,100.24,1,4.1078558635534596e-06
10019,646.66,1,4.1078558635534596e-06
10020,149.53,1,4.1078558635534596e-06
10021,198.88,1,4.1078558635534596e-06
10022,1373.13,1,4.1078558635534596e-06
10023,12324.89,1,4.1078558635534596e-06
10024,653.43,1,4.1078558635534596e-06
10025,272.15,1,4.1078558635534596e-06
10026,931.45,1,4.1078558635534596e-06
10027,292.27,1,4.1078558635534596e-06
10028,301.71,1,4.1078558635534596e-06
10029,1200.2,1,4.1078558635534596e-06
10030,1000.41,1,4.1078558635534596e-06
10031,207.83,1,4.1078558635534596e-06
10032,2463.05,1,4.1078558635534596e-06
10033,236.04,1,4.1078558635534596e-06
10034,199.49,1,4.1078558635534596e-06
10035,252.61,1,4.1078558635534596e-06
10036,7976.09,1,4.1078558635534596e-06
10037,1633.15,1,4.1078558635534596e-06
10038,334.3,1,4.1078558635534596e-06
10039,67.05,1,4.1078558635534596e-06
10040,13188.41,1,4.1078558635534596e-06
10041,207.17,1,4.1078558635534596e-06
10042,724.03,1,4.1078558635534596e-06
10043,67.51,1,4.1078558635534596e-06
10044,67.99,1,4.1078558635534596e-06
10045,1382.51,1,4.1078558635534596e-06
10046,445.88,1,4.1078558635534596e-06
10047,502.56,1,4.1078558635534596e-06
10048,117.16,1,4.1078558635534596e-06
10049,574.0,1,4.1078558635534596e-06
10050,290.57,1,4.1078558635534596e-06
10051,419.43,1,4.1078558635534596e-06
10052,568.01,1,4.1078558635534596e-06
10053,616.99,1,4.1078558635534596e-06
10054,575.99,1,4.1078558635534596e-06
10055,642.11,1,4.1078558635534596e-06
10056,1206.66,1,4.1078558635534596e-06
10057,388.72,1,4.1078558635534596e-06
10058,378.78,1,4.1078558635534596e-06
10059,7.56,1,4.1078558635534596e-06
10060,315.49,1,4.1078558635534596e-06
10061,118.11,1,4.1078558635534596e-06
10062,118.39,1,4.1078558635534596e-06
10063,66.85,1,4.1078558635534596e-06
10064,212.24,1,4.1078558635534596e-06
10065,444.51,1,4.1078558635534596e-06
10066,676.55,1,4.1078558635534596e-06
10067,643.18,1,4.1078558635534596e-06
10068,207.59,1,4.1078558635534596e-06
10069,1512.0,1,4.1078558635534596e-06
10070,1009.0,1,4.1078558635534596e-06
10071,384.77,1,4.1078558635534596e-06
10072,361.19,1,4.1078558635534596e-06
10073,229.96,1,4.1078558635534596e-06
10074,978.3,1,4.1078558635534596e-06
10075,251.61,1,4.1078558635534596e-06
10076,242.79,1,4.1078558635534596e-06
10077,280.35,1,4.1078558635534596e-06
10078,8.46,1,4.1078558635534596e-06
10079,591.65,1,4.1078558635534596e-06
10080,668.85,1,4.1078558635534596e-06
10081,442.06,1,4.1078558635534596e-06
10082,404.8,1,4.1078558635534596e-06
10083,1628.29,1,4.1078558635534596e-06
10084,197.12,1,4.1078558635534596e-06
10085,17.92,1,4.1078558635534596e-06
10086,113.22,1,4.1078558635534596e-06
10087,4826.86,1,4.1078558635534596e-06
10088,778.18,1,4.1078558635534596e-06
10089,102.32,1,4.1078558635534596e-06
10090,927.67,1,4.1078558635534596e-06
10091,57.46,1,4.1078558635534596e-06
10092,668.33,1,4.1078558635534596e-06
10093,1982.0,1,4.1078558635534596e-06
10094,1677.78,1,4.1078558635534596e-06
10095,231.18,1,4.1078558635534596e-06
10096,211.76,1,4.1078558635534596e-06
10097,983.78,1,4.1078558635534596e-06
10098,720.22,1,4.1078558635534596e-06
10099,380.76,1,4.1078558635534596e-06
10100,87.33,1,4.1078558635534596e-06
10101,255.39,1,4.1078558635534596e-06
10102,287.69,1,4.1078558635534596e-06
10103,236.97,1,4.1078558635534596e-06
10104,344.06,1,4.1078558635534596e-06
10105,81.79,1,4.1078558635534596e-06
10106,257.27,1,4.1078558635534596e-06
10107,13.44,1,4.1078558635534596e-06
10108,398.73,1,4.1078558635534596e-06
10109,783.49,1,4.1078558635534596e-06
10110,287.62,1,4.1078558635534596e-06
10111,335.95,1,4.1078558635534596e-06
10112,239.49,1,4.1078558635534596e-06
10113,214.98,1,4.1078558635534596e-06
10114,149.95,1,4.1078558635534596e-06
10115,818.81,1,4.1078558635534596e-06
10116,30.34,1,4.1078558635534596e-06
10117,2423.72,1,4.1078558635534596e-06
10118,784.53,1,4.1078558635534596e-06
10119,1050.81,1,4.1078558635534596e-06
10120,210.12,1,4.1078558635534596e-06
10121,723.47,1,4.1078558635534596e-06
10122,2164.34,1,4.1078558635534596e-06
10123,158.73,1,4.1078558635534596e-06
10124,2661.88,1,4.1078558635534596e-06
10125,127.18,1,4.1078558635534596e-06
10126,126.82,1,4.1078558635534596e-06
10127,8133.27,1,4.1078558635534596e-06
10128,302.4,1,4.1078558635534596e-06
10129,16.27,1,4.1078558635534596e-06
10130,1030.58,1,4.1078558635534596e-06
10131,540.71,1,4.1078558635534596e-06
10132,574.99,1,4.1078558635534596e-06
10133,787.89,1,4.1078558635534596e-06
10134,1168.0,1,4.1078558635534596e-06
10135,31.05,1,4.1078558635534596e-06
10136,66.24,1,4.1078558635534596e-06
10137,1380.01,1,4.1078558635534596e-06
10138,1730.85,1,4.1078558635534596e-06
10139,6229.12,1,4.1078558635534596e-06
10140,97.17,1,4.1078558635534596e-06
10141,21.53,1,4.1078558635534596e-06
10142,250.63,1,4.1078558635534596e-06
10143,911.46,1,4.1078558635534596e-06
10144,199.37,1,4.1078558635534596e-06
10145,261.68,1,4.1078558635534596e-06
10146,428.04,1,4.1078558635534596e-06
10147,188.14,1,4.1078558635534596e-06
10148,6699.87,1,4.1078558635534596e-06
10149,180.93,1,4.1078558635534596e-06
10150,1888.99,1,4.1078558635534596e-06
10151,1729.85,1,4.1078558635534596e-06
10152,119.39,1,4.1078558635534596e-06
10153,390.79,1,4.1078558635534596e-06
10154,122.56,1,4.1078558635534596e-06
10155,260.55,1,4.1078558635534596e-06
10156,5448.96,1,4.1078558635534596e-06
10157,642.04,1,4.1078558635534596e-06
10158,362.14,1,4.1078558635534596e-06
10159,600.83,1,4.1078558635534596e-06
10160,278.7,1,4.1078558635534596e-06
10161,603.17,1,4.1078558635534596e-06
10162,406.72,1,4.1078558635534596e-06
10163,2964.42,1,4.1078558635534596e-06
10164,102.87,1,4.1078558635534596e-06
10165,272.04,1,4.1078558635534596e-06
10166,1889.24,1,4.1078558635534596e-06
10167,200.81,1,4.1078558635534596e-06
10168,1231.9,1,4.1078558635534596e-06
10169,201.19,1,4.1078558635534596e-06
10170,407.04,1,4.1078558635534596e-06
10171,120.94,1,4.1078558635534596e-06
10172,30.2,1,4.1078558635534596e-06
10173,924.35,1,4.1078558635534596e-06
10174,818.78,1,4.1078558635534596e-06
10175,407.26,1,4.1078558635534596e-06
10176,52.31,1,4.1078558635534596e-06
10177,12.14,1,4.1078558635534596e-06
10178,785.24,1,4.1078558635534596e-06
10179,216.2,1,4.1078558635534596e-06
10180,76.9,1,4.1078558635534596e-06
10181,7774.3,1,4.1078558635534596e-06
10182,384.4,1,4.1078558635534596e-06
10183,53.69,1,4.1078558635534596e-06
10184,1130.75,1,4.1078558635534596e-06
10185,1307.86,1,4.1078558635534596e-06
10186,514.79,1,4.1078558635534596e-06
10187,276.86,1,4.1078558635534596e-06
10188,687.89,1,4.1078558635534596e-06
10189,3439.85,1,4.1078558635534596e-06
10190,3439.18,1,4.1078558635534596e-06
10191,824.51,1,4.1078558635534596e-06
10192,1517.87,1,4.1078558635534596e-06
10193,438.65,1,4.1078558635534596e-06
10194,1688.36,1,4.1078558635534596e-06
10195,132.99,1,4.1078558635534596e-06
10196,138.21,1,4.1078558635534596e-06
10197,647.07,1,4.1078558635534596e-06
10198,94.73,1,4.1078558635534596e-06
10199,900.35,1,4.1078558635534596e-06
10200,1516.32,1,4.1078558635534596e-06
10201,144.12,1,4.1078558635534596e-06
10202,2047.87,1,4.1078558635534596e-06
10203,21.95,1,4.1078558635534596e-06
10204,291.75,1,4.1078558635534596e-06
10205,930.24,1,4.1078558635534596e-06
10206,70.39,1,4.1078558635534596e-06
10207,248.31,1,4.1078558635534596e-06
10208,4095.99,1,4.1078558635534596e-06
10209,744.26,1,4.1078558635534596e-06
10210,279.64,1,4.1078558635534596e-06
10211,349.29,1,4.1078558635534596e-06
10212,9065.34,1,4.1078558635534596e-06
10213,506.26,1,4.1078558635534596e-06
10214,267.93,1,4.1078558635534596e-06
10215,165.36,1,4.1078558635534596e-06
10216,2266.46,1,4.1078558635534596e-06
10217,210.75,1,4.1078558635534596e-06
10218,319.6,1,4.1078558635534596e-06
10219,119.88,1,4.1078558635534596e-06
10220,212.73,1,4.1078558635534596e-06
10221,4376.77,1,4.1078558635534596e-06
10222,103.66,1,4.1078558635534596e-06
10223,852.07,1,4.1078558635534596e-06
10224,1801.61,1,4.1078558635534596e-06
10225,26.77,1,4.1078558635534596e-06
10226,26.48,1,4.1078558635534596e-06
10227,3366.59,1,4.1078558635534596e-06
10228,605.18,1,4.1078558635534596e-06
10229,187.29,1,4.1078558635534596e-06
10230,767.81,1,4.1078558635534596e-06
10231,34.19,1,4.1078558635534596e-06
10232,170.58,1,4.1078558635534596e-06
10233,769.88,1,4.1078558635534596e-06
10234,1478.18,1,4.1078558635534596e-06
10235,486.98,1,4.1078558635534596e-06
10236,101.06,1,4.1078558635534596e-06
10237,873.34,1,4.1078558635534596e-06
10238,436.9,1,4.1078558635534596e-06
10239,174.7,1,4.1078558635534596e-06
10240,24.08,1,4.1078558635534596e-06
10241,563.91,1,4.1078558635534596e-06
10242,46.01,1,4.1078558635534596e-06
10243,1163.05,1,4.1078558635534596e-06
10244,4734.63,1,4.1078558635534596e-06
10245,77.57,1,4.1078558635534596e-06
10246,200.32,1,4.1078558635534596e-06
10247,727.1,1,4.1078558635534596e-06
10248,1145.5,1,4.1078558635534596e-06
10249,1053.06,1,4.1078558635534596e-06
10250,422.07,1,4.1078558635534596e-06
10251,423.93,1,4.1078558635534596e-06
10252,296.79,1,4.1078558635534596e-06
10253,76.43,1,4.1078558635534596e-06
10254,167.09,1,4.1078558635534596e-06
10255,1105.46,1,4.1078558635534596e-06
10256,89.79,1,4.1078558635534596e-06
10257,841.71,1,4.1078558635534596e-06
10258,257.53,1,4.1078558635534596e-06
10259,76.23,1,4.1078558635534596e-06
10260,89.71,1,4.1078558635534596e-06
10261,116.12,1,4.1078558635534596e-06
10262,404.49,1,4.1078558635534596e-06
10263,621.24,1,4.1078558635534596e-06
10264,622.7,1,4.1078558635534596e-06
10265,281.91,1,4.1078558635534596e-06
10266,54.32,1,4.1078558635534596e-06
10267,220.94,1,4.1078558635534596e-06
10268,537.96,1,4.1078558635534596e-06
10269,698.38,1,4.1078558635534596e-06
10270,556.81,1,4.1078558635534596e-06
10271,622.95,1,4.1078558635534596e-06
10272,218.7,1,4.1078558635534596e-06
10273,160.48,1,4.1078558635534596e-06
10274,4581.0,1,4.1078558635534596e-06
10275,451.91,1,4.1078558635534596e-06
10276,1176.53,1,4.1078558635534596e-06
10277,97.38,1,4.1078558635534596e-06
10278,147.85,1,4.1078558635534596e-06
10279,40.65,1,4.1078558635534596e-06
10280,335.86,1,4.1078558635534596e-06
10281,103.48,1,4.1078558635534596e-06
10282,103.02,1,4.1078558635534596e-06
10283,40.13,1,4.1078558635534596e-06
10284,561.26,1,4.1078558635534596e-06
10285,57.4,1,4.1078558635534596e-06
10286,57.35,1,4.1078558635534596e-06
10287,36.78,1,4.1078558635534596e-06
10288,165.94,1,4.1078558635534596e-06
10289,575.12,1,4.1078558635534596e-06
10290,1756.65,1,4.1078558635534596e-06
10291,16.98,1,4.1078558635534596e-06
10292,18.78,1,4.1078558635534596e-06
10293,1057.84,1,4.1078558635534596e-06
10294,391.14,1,4.1078558635534596e-06
10295,311.15,1,4.1078558635534596e-06
10296,308.85,1,4.1078558635534596e-06
10297,384.36,1,4.1078558635534596e-06
10298,671.39,1,4.1078558635534596e-06
10299,212.59,1,4.1078558635534596e-06
10300,435.5,1,4.1078558635534596e-06
10301,503.75,1,4.1078558635534596e-06
10302,459.85,1,4.1078558635534596e-06
10303,533.82,1,4.1078558635534596e-06
10304,787.71,1,4.1078558635534596e-06
10305,350.67,1,4.1078558635534596e-06
10306,97.39,1,4.1078558635534596e-06
10307,561.99,1,4.1078558635534596e-06
10308,913.15,1,4.1078558635534596e-06
10309,914.85,1,4.1078558635534596e-06
10310,730.4,1,4.1078558635534596e-06
10311,479.33,1,4.1078558635534596e-06
10312,1600.04,1,4.1078558635534596e-06
10313,777.72,1,4.1078558635534596e-06
10314,740.59,1,4.1078558635534596e-06
10315,533.3,1,4.1078558635534596e-06
10316,657.4,1,4.1078558635534596e-06
10317,285.42,1,4.1078558635534596e-06
10318,329.3,1,4.1078558635534596e-06
10319,251.02,1,4.1078558635534596e-06
10320,227.85,1,4.1078558635534596e-06
10321,2395.57,1,4.1078558635534596e-06
10322,912.02,1,4.1078558635534596e-06
10323,615.15,1,4.1078558635534596e-06
10324,1143.5,1,4.1078558635534596e-06
10325,2325.1,1,4.1078558635534596e-06
10326,337.5,1,4.1078558635534596e-06
10327,584.86,1,4.1078558635534596e-06
10328,2.87,1,4.1078558635534596e-06
10329,197.73,1,4.1078558635534596e-06
10330,9058.91,1,4.1078558635534596e-06
10331,1979.94,1,4.1078558635534596e-06
10332,598.58,1,4.1078558635534596e-06
10333,426.71,1,4.1078558635534596e-06
10334,1423.67,1,4.1078558635534596e-06
10335,1231.36,1,4.1078558635534596e-06
10336,729.6,1,4.1078558635534596e-06
10337,164.06,1,4.1078558635534596e-06
10338,788.46,1,4.1078558635534596e-06
10339,1078.68,1,4.1078558635534596e-06
10340,16759.03,1,4.1078558635534596e-06
10341,267.95,1,4.1078558635534596e-06
10342,5870.99,1,4.1078558635534596e-06
10343,608.62,1,4.1078558635534596e-06
10344,161.83,1,4.1078558635534596e-06
10345,161.17,1,4.1078558635534596e-06
10346,302.87,1,4.1078558635534596e-06
10347,370.08,1,4.1078558635534596e-06
10348,1779.44,1,4.1078558635534596e-06
10349,357.26,1,4.1078558635534596e-06
10350,728.79,1,4.1078558635534596e-06
10351,330.55,1,4.1078558635534596e-06
10352,85.55,1,4.1078558635534596e-06
10353,2365.35,1,4.1078558635534596e-06
10354,113.01,1,4.1078558635534596e-06
10355,1104.21,1,4.1078558635534596e-06
10356,1906.49,1,4.1078558635534596e-06
10357,862.82,1,4.1078558635534596e-06
10358,54.41,1,4.1078558635534596e-06
10359,67.06,1,4.1078558635534596e-06
10360,383.31,1,4.1078558635534596e-06
10361,995.34,1,4.1078558635534596e-06
10362,266.16,1,4.1078558635534596e-06
10363,1127.57,1,4.1078558635534596e-06
10364,471.22,1,4.1078558635534596e-06
10365,464.78,1,4.1078558635534596e-06
10366,2470.3,1,4.1078558635534596e-06
10367,13489.49,1,4.1078558635534596e-06
10368,66.94,1,4.1078558635534596e-06
10369,8.35,1,4.1078558635534596e-06
10370,2965.96,1,4.1078558635534596e-06
10371,847.11,1,4.1078558635534596e-06
10372,54.59,1,4.1078558635534596e-06
10373,179.18,1,4.1078558635534596e-06
10374,837.44,1,4.1078558635534596e-06
10375,348.72,1,4.1078558635534596e-06
10376,2575.12,1,4.1078558635534596e-06
10377,1123.77,1,4.1078558635534596e-06
10378,1535.12,1,4.1078558635534596e-06
10379,1970.89,1,4.1078558635534596e-06
10380,1325.55,1,4.1078558635534596e-06
10381,376.22,1,4.1078558635534596e-06
10382,157.43,1,4.1078558635534596e-06
10383,50.29,1,4.1078558635534596e-06
10384,283.13,1,4.1078558635534596e-06
10385,668.11,1,4.1078558635534596e-06
10386,429.42,1,4.1078558635534596e-06
10387,1976.81,1,4.1078558635534596e-06
