,id,date,amount
469718,9b7b2db76e2e2b7818a49b4cad3ef037,04-01-2014,100.0
469729,212ee1566ed19f5072cdc8981c5555c2,04-01-2014,100.0
469770,a48943426f0dedf788cb85030323fe96,04-01-2014,25.0
469781,7f37419cee96c2926ead50147bfb350d,04-01-2014,36.0
469884,6b35fad6abe73ec5df0535ef12c0acc7,04-01-2014,50.0
470034,d3ef3e45788a52a57e7906870e6a5546,04-01-2014,50.0
470075,7c8d21db6d5d912c541eb7fadd37abc9,04-01-2014,25.0
470102,a56060ec705a1db4503fe64d5fe9d4e3,04-01-2014,280.0
470155,cdeac1049d679ed00fb7ae339b3e9da0,04-01-2014,5.0
470279,911550ee162c2ff795a077148a464a39,04-01-2014,150.0
470287,1cc160a6ced91873e9af51cb821b1bad,04-01-2014,10.0
470295,c6528eeb061437f4a637310cea290e2d,04-01-2014,25.0
470417,9585343d2837b6ab8d96a73ba4161475,04-01-2014,50.0
470434,961ed8b2503a9440a66883cb5e90b2d4,04-01-2014,65.39
470448,910b82bcf54dd8192536480c40cf1456,04-01-2014,169.52
470458,0fb6bb78016d16cd5bf745cbdd553f3d,04-01-2014,50.0
470551,6476d1a0b0c9f83a6a64141cacc2f2e1,04-01-2014,289.0
470703,f2801db9c5561f7328b90e50156011e1,04-01-2014,5.0
470705,ce35ab3dec30ab3560dbe1b4c56e84b6,04-01-2014,40.0
470734,7b7cf3bd5ae18f96927cdf18978a0e6f,04-01-2014,100.0
470796,e469922cd1ac1d4c05179520e8b7762b,04-01-2014,25.0
470814,cf2e18950b831da89b9dde2afd6eb14b,04-01-2014,50.0
470838,e08eb4884d02c2912b75615f93b2bdc8,04-01-2014,100.0
470878,7ba39d4d529ea5508fb450679026011b,04-01-2014,25.0
470938,76412a76bf4cefd2a6d2a48187c938a3,04-01-2014,205.35
470980,27e5338c29b736cb650034c7fec28226,04-01-2014,25.0
470999,727878ce1e30e46bd78ae6675f788b13,04-01-2014,25.0
471081,5dd9abc3375492818b27eb94895644e4,04-01-2014,10.0
471090,d5b3dd2bd5738f77888f3dccceaef53a,04-01-2014,20.0
471140,fb7d6eaea86c5de1b4bbc9318c8c22cb,04-01-2014,20.0
471155,c5bdec1890e0a0ec6ae25b3047557175,04-01-2014,2203.94
471424,3f1140792ec6bdd1e3189a16918c7d16,04-01-2014,285.22
471446,b34d719fedaaacd7246dad4985c9c40f,04-01-2014,25.0
471463,b461b0a84e0bf5322eb4d64dbe06cf92,04-01-2014,30.0
471482,c155903226ee0cbd982e996fc3e481e2,04-01-2014,25.0
471514,1a85a2eb04f2704e15c76fe880e85bcb,04-01-2014,250.0
471521,0a8a40548a23a07f8a94d2e7be94e8ee,04-01-2014,25.0
471580,a4fe0df93884d14638d26b70d55daa54,04-01-2014,50.0
471611,1824f90b6d10946881d7ecfa9b73375d,04-01-2014,10.0
471766,8ad0605a801289a86f29c201ba9952fa,04-01-2014,50.0
471854,c7ead7ea4b89f3688ba2d82c858936ec,04-01-2014,25.0
471887,46336b7b8ff9991b5cd120f419df857c,04-01-2014,200.0
471997,5de0a154affd9360bf2bdaa71f14546f,04-01-2014,150.0
472088,13ba1bcf9c42d7bdb666d4be3251838d,04-01-2014,210.0
472178,d76f76da430b4a7dd89c707da8b03b56,04-01-2014,10.0
472362,f59d9dbfca1a8b17a2bd466aa4b5730a,04-01-2014,10.0
472368,3c7d9d46705d0c6cedc206af79948362,04-01-2014,25.0
472470,d1152d86fc8af7963b828c454840b827,04-01-2014,80.0
472519,ddf03285eaba045c139a56b300632cb6,04-01-2014,30.0
472560,d31d110f463b63e72bbba003ea605ae5,04-01-2014,50.65
472572,a6aa5acbef07135386f216b781f4ff55,04-01-2014,50.0
472647,1e765f5309291189bbc7e3474422824f,04-01-2014,16.0
472691,034241a9a493a32b41aaf22ea43831db,04-01-2014,10.0
472704,9e0c3d570ff4b35b7818c38f9a0b7c88,04-01-2014,50.0
472714,022d5f43e058b4a874f06c455b954168,04-01-2014,25.0
472754,f5cb07c4dece8b8bf200b521f594a897,04-01-2014,50.0
472789,d256e050758787da22ae4a1f84d105c9,04-01-2014,25.0
472870,4a13aacdf93aaa17943986a0ac6bfb7c,04-01-2014,20.0
472889,d4d4b8f80d435330693baf16a650334f,04-01-2014,25.0
472891,47843da29d9222e5753b288d5daa2ed2,04-01-2014,50.0
472922,a4f296a47eb99704d1f8c8ba16960a8d,04-01-2014,50.0
472969,cfde265f0cfc1cbdf29034059cabceb3,04-01-2014,200.0
473064,4f4a29097d790a6bd01da27230f4986c,04-01-2014,100.0
473125,caac7c60ee28811c4975b7db1fa73e92,04-01-2014,25.0
473135,01d9a83324b4b095e0d459bd9693fadf,04-01-2014,25.0
473210,dd2e8ee2350f05bc6a3a4928d6a8af58,04-01-2014,10.0
473252,8a2efa47cbb251b02bb6a411bdfab409,04-01-2014,20.0
473426,a54ed8234120006571478edae2545a0c,04-01-2014,18.5
473491,5f6b5c0ca038293d983af8a3e69f7a73,04-01-2014,25.0
473496,a5c76f7395bb46b33465f6fcbb151a8d,04-01-2014,36.0
473638,f47b23ea9b9f7298eaa8b3c952be3627,04-01-2014,100.0
473697,a4a5ab48882ae68e226dc5f736a776e2,04-01-2014,50.0
473699,5faaf178e7d70b8bc7238c00ff71f422,04-01-2014,57.53
473700,93e9f4ee40a41eefded7fbe2a8bc85ac,04-01-2014,100.0
473708,e76f788ba2b651bde8800dd8e29efaed,04-01-2014,10.0
473766,55c4888bbc5c07328a880ff74cb04b22,04-01-2014,50.0
473853,70f84d335e0b7a721dafb9787f67ffe2,04-01-2014,160.0
473889,f8a049be110bf0871d1eb084f9bbe001,04-01-2014,50.0
473988,3cc702a615575633dce355bc54b59eff,04-01-2014,378.33
473994,f703d55ef7be9855133c89f007c8c39c,04-01-2014,257.48
474028,fabc06dda616b2fc64d78fcb8ad8b14a,04-01-2014,50.0
474189,3111f1fd8f3ff0198d65ed5dd2a054bb,04-01-2014,100.0
474218,1be60680391c2e246bec513fc425d654,04-01-2014,249.31
474466,6a81d06ff6d7c8482941137e7e6b9d55,04-01-2014,130.0
474589,5d304b1a49af907d09d807c85a33cd40,04-01-2014,25.0
474622,7f8749ed13fcbe67269f7ba645eb3fb5,04-01-2014,10.0
474702,bdf90c9536ecebc4f455fe45cde4ac56,04-01-2014,50.0
474820,faf1fa7d3d945c05e67a6e1b5799a4f3,04-01-2014,10.0
474849,9ccefcc39bc57f94b1da2be611e33405,04-01-2014,5.0
474900,f5304b154fa03f07a867217f71efc1da,04-01-2014,107.93
475038,285faa5a15ae4648128b3dc23eda1f4c,04-01-2014,30.0
475074,4e4013e983f57e486bac626c30e10472,04-01-2014,25.0
475083,f113d246ef5290ce4fa467de8cb59784,04-01-2014,50.0
475283,b1605c57b054bab84cd556ae0f0c5ee3,04-01-2014,100.0
475347,19f3b113241b10150cdcfc81b4a2e7c9,04-01-2014,25.0
475376,cd81d52c65ecc0371c8ae588480823dc,04-01-2014,50.0
475473,3e00cbf5e42308e4c94ab1e9267dd59e,04-01-2014,5.0
475592,174942597d209cbfba22734ec5bc6163,04-01-2014,20.0
475783,7324192930d11841a00c665502f91cbd,04-01-2014,199.69
475874,698f88b8dcf9487999e065141a88388f,04-01-2014,99.0
475911,d3454fb2d77e8c9a227e710c5706cda3,04-01-2014,36.0
475946,2df6cd6280e2fbf79fe0a82d74a2aea5,04-01-2014,249.99
476057,94579ea04360e7e5cd301339de03817b,04-01-2014,25.0
476068,1bdf4f6f5f8ed326be28b0e43e1199b6,04-01-2014,100.0
476176,c9cdf35bb52cf44b939c07924771926d,04-01-2014,45.0
476200,f9e92643e587e48c023427effce15b11,04-01-2014,10.0
476213,cd82b86c0cd054975475163f4d667be3,04-01-2014,99.0
476234,ec587b75cb56efb5a3b24b976695aab0,04-01-2014,311.94
476238,2da25600c566b9aa971afd5f9a86bf36,04-01-2014,82.49
476356,bf3abef28fef5e45bab3fa74ce6aad0c,04-01-2014,100.0
476363,52c0c63c1d74fef9f5428b6c6d95149c,04-01-2014,10.0
476462,75da7930e76fbdbb26555de0fd2c6965,04-01-2014,2010.0
476521,fa0f3c783b281a0d176a83d6e4c6f28d,04-01-2014,5.0
476653,b7906a50d3caec6408874762cee68421,04-01-2014,10.0
476712,7f743171f5c5a405f7be4746c701143b,04-01-2014,100.0
476749,b2cfc8904fedb5294d720b763bef60da,04-01-2014,25.0
476905,8936f511a528b69eb87c89747d70ffa3,04-01-2014,100.0
476917,89d520de1d5a2e664208a88e7dc30c11,04-01-2014,23.0
477146,9876ace6f87457ab288b3b2aa05a0e7f,04-01-2014,50.0
477283,b3aff3925b7624e1473507391e07e4eb,04-01-2014,100.0
477349,32eab09e05bd65bddbdb3ec1dedeac3f,04-01-2014,25.0
477361,5595dd08f36e0ed55521faf3e73bd116,04-01-2014,286.58
477373,35860b53f9c7ee0bce17643e53dd79b2,04-01-2014,50.0
477407,be6731963fe6e17290251180ec22fcca,04-01-2014,10.0
477425,78a13bb9309b3ec4dd227f219e13fe76,04-01-2014,25.0
477516,01e601fe1896dec8fcc9172c9b824691,04-01-2014,50.0
477690,b05fe10878659b62835480f63fd00932,04-01-2014,50.0
477695,cb23ff7604ed50cdc1007850deb21f05,04-01-2014,41.48
477714,bc4105f42fc90f3c3989947f9d692b8b,04-01-2014,150.0
477751,cde84e0901639f0ac6ca4ff925892a40,04-01-2014,100.0
477769,84b65c382897bed79976df398037373f,04-01-2014,50.0
477816,143a89505dd4434da65d894f8e5a3ca9,04-01-2014,15.0
477855,6d0b44bc41034e6160f4c23ca9936e03,04-01-2014,327.14
477896,82f51ac968086e5afdeb621bad4f7c70,04-01-2014,25.0
478040,13a590ae539c03e9bfce7efc3563a530,04-01-2014,60.0
478061,bd9b5bce34a3fed398c34e5e6a709819,04-01-2014,20.0
478064,9332a8c68b2e4c40214b52673255da6b,04-01-2014,119.58
478123,e540c5c1cf5048f7e2ab8a1eeeb7f08f,04-01-2014,50.0
478129,8102c6272dc3186ade2ada80247ec9e2,04-01-2014,25.0
478227,ccbdb658f12eafa349813c8304351918,04-01-2014,15.0
478318,1e1290e3afd7d58c3c398f41296aef60,04-01-2014,100.0
478344,ce131eb9a0765912f1a296aa656c2bac,04-01-2014,10.0
478361,fe7572b891f9db25d14054a7745c7885,04-01-2014,395.0
478392,38dc0a111da94b9f5fc2768dfc32542c,04-01-2014,5.0
478395,05a023dc9de770e8f8c73197d8e01979,04-01-2014,25.0
478411,46d143f38f7cc04f2c3c1f80f0ecd3e4,04-01-2014,10.0
478616,e3a63b60907c98b80d98b918b0734dec,04-01-2014,50.0
478668,d719619aee62ee244d4d07986aea9f13,04-01-2014,25.0
478765,c33739aa128dc462e74b20a04f30a8a1,04-01-2014,15.0
478820,3a269156a3044e3c98faeff4f53dc5cf,04-01-2014,50.0
478821,bbe6e44a36eb542fc69619d02c2feab5,04-01-2014,100.0
478877,46c91ba1eeca00253cb8c043eadbb4bd,04-01-2014,10.0
479042,56778f4067c77aa826d68004f696ef81,04-01-2014,20.0
479047,cf1578a0b69995dc1f6907d6bcb96614,04-01-2014,46.0
479236,defcb2e063dd7ca2ab37ea351ae01006,04-01-2014,35.0
479244,62c1b01af0f4e1b9d0d2421bc1c092d6,04-01-2014,5.0
479287,dcac0cc4813739586b8f1afe9a19651e,04-01-2014,37.5
479307,967bdf5d53bb4837236f95853e7c2729,04-01-2014,25.0
479317,d1eb049869387cd70d77b66116f2537b,04-01-2014,25.0
479428,05fdcbee4f1983f840b5159f43ef1d7c,04-01-2014,100.0
479468,1e0a7d8db7bdbdfa53e1d8ef59879551,04-01-2014,48.0
479616,9eeec46bc11122fff8faab4617ab6db2,04-01-2014,100.0
479649,fbc88386b19a73a012af18956cfab22a,04-01-2014,85.0
479687,afdfccd499f3a71a43b34d75aa7355db,04-01-2014,20.0
479770,af2d9db18cde1d8199295b5ed3db952e,04-01-2014,20.0
479774,3b20af91a17b26640ea040fd5384e4e9,04-01-2014,933.95
479883,cdfbc53a0e84509eb7e15871c1c2a475,04-01-2014,50.0
479923,1c5e9236f240fc481d3c3bf0fca4d83e,04-01-2014,10.0
479952,22556450c068504f9d2845255278c2c0,04-01-2014,6.0
480023,c1bcf5076308659a373b53bcd8c3afc5,05-01-2014,199.0
480026,bce2340369814238c49c6f9fc5e67fb4,05-01-2014,50.0
480063,d3ba575009351686817671c643b0c5c2,05-01-2014,50.0
480269,3bf8b5f25fa683f7eba136e28dacdd30,05-01-2014,25.0
480275,baa077782f08c72355720066fc86aa76,05-01-2014,1385.56
480345,204605fd3ad6cb1ca6d99538bfaa9ea2,05-01-2014,30.0
480504,03cb6a2f044d62acb253cdbb8dd2dbba,05-01-2014,10.0
480579,4d7d8cbeed55d94949189e7daeecb8e8,05-01-2014,67.84
480615,ddfe941da5a6695f49a640880e20c35d,05-01-2014,20.0
480627,e82f31ee163ed82f1f0d8bf5600e4d39,05-01-2014,60.0
480658,f488c246f3387c0f61c682936680dbac,05-01-2014,50.0
480660,a95f03987e403a61d0c00bb5f4bef05f,05-01-2014,25.0
480751,61e55ba87e69fbb97c1e66c50d463c78,05-01-2014,45.0
480857,8e24d15783b94e31f30f15c6ac8ba90f,05-01-2014,25.0
480915,a0c819aa025c0558a51d41a0720c3bf9,05-01-2014,10.0
480965,383dc42f40677524b262e25c3e75dc23,05-01-2014,2.0
481055,30af6aede03b177cbdb3e2eba7f686d0,05-01-2014,5.0
481089,2e9cdcd05c9a104fa215d6d452a66c32,05-01-2014,100.0
481265,754ae73d64e86b1005656c6209b774ab,05-01-2014,20.0
481344,77f19669aa7679b719d4aa8a285aacda,05-01-2014,25.0
481506,0c512a13d163d45d50e2fab0a2b8ce59,05-01-2014,100.0
481597,413be1e375b24db2c6604d6d48edfaf7,05-01-2014,10.0
481715,55bbb2f43f3b0a27e0b008a15338dedb,05-01-2014,10.0
482189,fec3360be44e0a5199f1db2133613495,05-01-2014,30.0
482224,a75249717380e29274ae7635451edd86,05-01-2014,40.0
482261,ad4465a17bf246968ecac7e12cab9a6d,05-01-2014,25.0
482295,f54c026ef341c8eac47ff4c5ce4cb28a,05-01-2014,239.39
482307,4a21f679cdfcaafaaa20acfd584ffce3,05-01-2014,20.0
482372,b052a19dc3ee9d5cb9e38c60ddfe2367,05-01-2014,100.0
482437,110830dccbf2a0a1dd127ad4f0e4f33b,05-01-2014,50.0
482464,422d3774215fba6809201adb8ebb29d3,05-01-2014,25.0
482465,e696d90368c2f49143f51c0caeb5bf63,05-01-2014,50.0
482604,61b7a42a4f610eac019555810a532086,05-01-2014,100.0
482662,fc30e08efa714d851a0ea434be3d5957,05-01-2014,149.47
482668,f522ab08d6b7103572df24a2e687319a,05-01-2014,10.0
482694,4520c0ab30f37b9e5518e4e1b5c94bfc,05-01-2014,124.61
482794,b96ac2555749a17e6e7b9a5d08107c4f,05-01-2014,25.0
483016,020ccddceb2425e6bfbb435d54427969,05-01-2014,50.0
483222,43601e217609b733527235a8574af9f8,05-01-2014,10.0
483371,913d5defffe2937a28b43592d33a5d5d,05-01-2014,25.0
483387,f7b30001dbca15a1264f256bf29c5f18,05-01-2014,70.22
483509,d4be3691858cd393c4b37719450ccb2b,05-01-2014,100.0
483571,8405e7681328f31b195b9c140e395c92,05-01-2014,125.0
483674,b480dfafa327dcd4a1ebb1247ff102d3,05-01-2014,20.0
483700,5764bfbb135590d4a9fa737ab7671081,05-01-2014,25.0
483735,44dc199732b4e4376e23b1a4059bcc64,05-01-2014,25.0
483973,08f845f5282422316fb78e4f0b9c03cc,05-01-2014,125.0
484082,87ceb709692fc0144865b09c877708b8,05-01-2014,50.0
484092,1a6fe609756c0d2862b7fa4b0fa59959,05-01-2014,25.0
484188,7ce6fae17f7d8af942d0167667bbfd18,05-01-2014,986.29
484354,8f88b4e9d5587cc168df70fa5b5a9fe4,05-01-2014,25.0
484408,0c92fa08cfe86c0e7dd8786c7da878e8,05-01-2014,75.0
484442,9aced500dd31bb6a1d4f84616a91fabb,05-01-2014,10.0
484458,685b88f1e095f883355cefad452fb8a0,05-01-2014,15.0
484473,579cf0d24cc438dfa5c96379a5aa248e,05-01-2014,75.0
484518,456f3ffa0d560cbdc957b4e90d488816,05-01-2014,100.0
484793,2fe6bf28076f1fe5e717b2ecfc4b8f3e,05-01-2014,25.0
484944,853ba636a281c5053a36c303e507df89,05-01-2014,60.0
485064,99a168f65b32884a2f87c8bb64bed479,05-01-2014,100.0
485074,de34a5a3c71370965d6edc3a1971e532,05-01-2014,100.0
485173,ffc04151bb47e7759ed6a7c489f56826,05-01-2014,100.0
485209,291bb5bea232d8ad94faaaebe15afd98,05-01-2014,5.0
485239,660db98e509bcf4ff864a3ab76b66675,05-01-2014,20.0
485419,331080c05696523552cbecec7e4c1f78,05-01-2014,15.0
485434,2210ccf8b6bcf1926a2bda32eb4734a9,05-01-2014,50.0
485532,30f39bf8f9af858d15043bbc80eef4b8,05-01-2014,10.0
485594,9b17a4cff23fe0741b0b9c5a5d95a0d1,05-01-2014,50.0
485621,016912f0ae0c3eee0446b0c4a5e3d0e7,05-01-2014,50.0
485630,c3ea9c5f98dbbc3d7f7b8a23051423db,05-01-2014,10.0
485780,1628f5001fa3ba08a97c6f6596ed9e92,05-01-2014,170.0
485826,95d394f669229cddaf900eeba20be260,05-01-2014,25.0
485841,8a5a937ccfddd4d914ebdcc6bbf3618e,05-01-2014,125.0
486147,138dcb6661d2e78a405a1f88b58c4ce2,05-01-2014,25.0
486192,d98712df6ee42e4c72959e2fd7e2951f,05-01-2014,20.0
486209,86debf0d111ce9efb8dbf9220a5e5486,05-01-2014,10.0
486236,2ac979070d39b07de82cb6af9df7721b,05-01-2014,25.0
486338,84c93556b99a6de3e28b184276a3592f,05-01-2014,10.02
486400,4d774ef9e78e6f2239faaa618da17642,05-01-2014,25.0
486458,55c6ed37b13bd4a4c4d950c2f4462d24,05-01-2014,100.0
486573,71fcb939d9046a2c7c46263a369ae048,05-01-2014,665.75
486756,fa820953f0867d398e765cf25ae0cbd6,05-01-2014,10.0
486839,7f61431e083d82a70735f85b9ad158af,05-01-2014,100.0
487014,57ec2394e8ef8373e64886043b2dd291,05-01-2014,10.0
487164,ed8f703c14985fc1846a82a286ca5d52,05-01-2014,76.34
487223,cda09401f472cc0d5d85b225c339f6c0,05-01-2014,10.0
487235,d72a7656e190cad1d51614bb704c68b9,05-01-2014,50.0
487274,7e7a7631e03cecd7511c71ca3d3dc038,05-01-2014,10.0
487281,efde3789f8b2aef34f147bad4c9f7ad2,05-01-2014,20.0
487308,e5728f5d47b988057cb63c3b6ae77e95,05-01-2014,25.0
487378,13bc201a4f2fcefa2543dc98a154e1bc,05-01-2014,107.91
487500,8e2357d3a7c60b9f6c27ebb5bfcca37d,05-01-2014,25.0
487552,3ed16cea40dcb1700bd37171d6801e63,05-01-2014,249.75
487725,188d8b3d6c074b07da23f9e0f9c8ccd1,05-01-2014,20.0
487761,f5e08449563c7bce1a5f6c15329013d5,05-01-2014,80.4
487833,0815da5c3a50cb9e9e470d7e50b2c091,05-01-2014,20.0
488017,949b4616ff2020c694fc4bb1f44e596f,05-01-2014,10.0
488060,7cb0d3ed141613b7a47bcd984806d0e4,05-01-2014,50.0
488202,4d18a066a87a5235fa2239c6c095f53b,05-01-2014,25.0
488288,7f5c5a84a843e66b09f63dfe06c2e1d3,05-01-2014,50.0
488783,cc107574443ae46f6b59d15e1568f39d,05-01-2014,10.0
488805,7c84fc92145c956f4cc688851d721d92,05-01-2014,50.0
488813,93ec0a0ec517f25b2abb7b02d1c6084f,05-01-2014,20.0
488839,9626be0f68d8dc8404df81cc625896ab,05-01-2014,5.0
488847,7697e40f7a38daa0dae8a06533a4d220,05-01-2014,15.0
488848,b9f656d0d4ca44e06b6dd0206727954e,05-01-2014,25.0
488929,b3c14c2637d753dc5dbc8b51b690e931,05-01-2014,60.0
488959,983a182bc60d600628bc443c37a9cce9,05-01-2014,25.0
489011,6015fae8d7ada7d5324e54da33c08a07,05-01-2014,50.0
489216,8bc79a54b931e1c8154a05b2ce432a03,05-01-2014,25.0
489306,9aa9a67d6476c188e2d1b4e466049864,05-01-2014,10.0
489330,62a8eb162e0c7c56bfa6bfb2119ba1d6,05-01-2014,50.0
489477,640cd599a15bdc589bcb7c81f21a24f5,05-01-2014,10.0
489600,f0990581d98eb12ae32b816f2a467a5a,05-01-2014,85.0
489661,eeb7513c737285bd91e40a204027be78,05-01-2014,50.0
489727,495379111a1750146251cb7c0b079c11,05-01-2014,40.0
489804,b14af412dde17a32afbd01e3285725b7,05-01-2014,50.0
489846,a12925606bd1e493911be0dc4ab7b787,05-01-2014,10.0
489966,7ab6a2dbb28f297e07039d68b26456d4,05-01-2014,10.0
489967,8c4c417d4ab3163d588f88ffbd72dc99,05-01-2014,50.0
490054,8b563115f90a8a757169c217cfd4810f,05-01-2014,50.0
490104,6d57956a214c7604976b79a5c21f18ff,05-01-2014,100.0
490121,69cec720cef37c18ba5e715af2ac4ae0,05-01-2014,77.95
490274,ab069190bac2bc123ec1e6541a0fff00,05-01-2014,50.0
490348,40bb97f2d0f4964f6908a928a3def47b,05-01-2014,25.0
490384,bcd147d6613c3efea6c06493a9c77e41,05-01-2014,500.0
490440,662304e7d58962ad7dac19c86825b7ef,05-01-2014,500.0
490494,2271674654c7d9f8d0ea7ac0ef7a2309,05-01-2014,10.0
490549,75636b2ae06729c44c32deaaee3928d2,05-01-2014,10.0
490555,25654ae07309dd6157ccd04a912aa78d,05-01-2014,100.0
490571,208d512c5bffb9b6e6b7464202db0a39,05-01-2014,25.0
490602,e41be5446c979cab0699462d35b6f7ec,05-01-2014,50.0
490711,2db8c7e8102f65e735f29d9fe54b362a,05-01-2014,29.71
490748,0050ccac6719ef13e856614fcca66e37,05-01-2014,2.0
490775,486d4c769e1e98fe29499fb1c8e09634,05-01-2014,10.0
490886,d6a8b965803921445e7f70c1c69f0a34,05-01-2014,1829.78
490939,d2a289e64239b4254f29e07dd386d677,05-01-2014,10.0
490987,03a3ad8ebb0e1e91e0b81704d9e4487a,05-01-2014,250.0
491262,aadd46e2e8276e8da346e25420e11cfb,05-01-2014,100.0
491296,1aeaf4507a1c5da7281f540e3e16abaf,05-01-2014,50.0
491422,6ddc6dcd6fd43c408420e0538dce4ae3,05-01-2014,50.0
491695,256058ea4a0457d6f8b5793ee4127738,05-01-2014,75.0
491737,c52936b21be1751161049641b7253f58,05-01-2014,25.0
491785,56e995c0dede243c7501a3aaa1a7eebb,05-01-2014,10.0
491888,18d2bbb169afa7bcbb4399c0be6451dd,05-01-2014,100.0
491983,4f186112aa16cf82bcdbcaf03cb45106,05-01-2014,500.0
491988,a445e5423e01e9be9e785d4a3d24071d,05-01-2014,25.0
492103,96a6cd9a4ede6f998e486974b2459fa7,05-01-2014,50.0
492104,9bbc6696c22f4f8f8ccd7a5ce3b9b7fd,05-01-2014,10.0
492685,b89def16882def485421f49d6a7e77f2,05-01-2014,50.0
492708,8565e28ae00fcf149b837ebd706e0179,05-01-2014,50.0
492715,361069e2fbf72139ad1685625e6507ec,05-01-2014,50.0
492878,e0f2153086781f51271f3cb5691da0ce,05-01-2014,50.0
492917,4e7066a33dae9de0e5a8cea434d2cd75,05-01-2014,25.0
492955,38278fa950d10087b63e490a7e5679fe,05-01-2014,10.0
493117,a8aba1eb6cfadd979de5aa599298eed0,05-01-2014,10.0
493126,cb0344867282ddac6a53d6b0097dc56f,05-01-2014,25.0
493247,3a8cbde297a47de9416e164bafdbbfe1,05-01-2014,30.0
493366,c3e897fe88d359e58e6c253342799bb3,05-01-2014,153.0
493396,3042763b7aaa80e4d3c1b6edcd013ab5,05-01-2014,25.0
493426,07139cd19fad17b078208b9cc8144ad3,05-01-2014,10.0
493443,cd118c71581d3da066ec6e0123d76fca,05-01-2014,250.0
493525,acb00ce4013f34e0723dcade4c84aa45,05-01-2014,25.0
493535,f002368e572b1f9b90400aa95ef26cd2,05-01-2014,35.0
493578,f9f91d9d1837756728a4950809957913,05-01-2014,1627.57
493774,088e8a42d18f6849d5b8a40560c39e83,05-01-2014,50.0
493925,21f4d7389ea70d1c6c834e1c85f463cc,05-01-2014,50.0
494169,dc9c57252a748dfa7e56a6b7d03e2978,05-01-2014,30.0
494394,6da2e671e06771485a527767e2548aea,05-01-2014,32.0
494397,1674a8f6fbbbcea4e96480073404372c,05-01-2014,102.0
494544,72ac2ad49e149c9d64eff4f5de38df1b,05-01-2014,50.0
494547,4c76788b8e4b6c5bb9981f8ba920c998,05-01-2014,10.0
494947,cda6e5bf3083c75386bc82e559170bf5,05-01-2014,50.0
495145,248983e472163d98991637a8b02880b8,05-01-2014,25.0
495216,9b5c60617609d5fa2de1af32c3bde5ca,05-01-2014,25.0
495226,5deb5422246c4e6404c4c65e602156c6,05-01-2014,30.0
495234,1f225dd395f548143e4757be67d42318,05-01-2014,382.89
495430,568eb79ea7b4c26d65a4bf84828a4530,05-01-2014,30.0
495499,406d6614aef8c309790ea688ffb06da7,05-01-2014,10.0
495557,a29b89f2cbdb26b9955472e6d7942d71,05-01-2014,10.0
495815,e9d03845d9a1fc6e8fc51e24a0fe9519,05-01-2014,293.74
495854,c41179194c22184214037b35bb2c8573,05-01-2014,150.0
495889,4e7cb4d219888ca37b37ff0a79927035,05-01-2014,25.0
495939,838b4a3e427a3bd1a87be1f97f142acd,05-01-2014,5.0
495956,fefc64a751d5bdbafbf8343354f7db3f,05-01-2014,100.0
495964,73618d90ab6b94ffbab79b8810dbcd5a,05-01-2014,20.0
496035,31b366f54297238fd1fcd8288f7e0f06,05-01-2014,247.0
496053,83a6d1dcd5654ce401f9916cfa3312ac,05-01-2014,75.0
496088,a628b07da1079261a43da34cc095bcfb,05-01-2014,25.0
496277,a40b2b9fbf1a1558c52df6bb3653b2f8,05-01-2014,20.0
496293,aa65974cede6ac4717654504bcb909a6,05-01-2014,25.0
496379,bdf0f2457415f55d3e70c7223c335012,05-01-2014,5.0
496462,33b35f9aa63ab1888c0be205648b137c,05-01-2014,25.0
496623,1448dc0d8f37ec796b5b61395b9df8f3,05-01-2014,10.0
496662,ec3216db56295d4883963c7f2f668387,05-01-2014,50.0
496704,9f5cbd644f1e4cbf9ca0937406898158,05-01-2014,25.0
496716,bb6b019084109151aeff0e82cdd6a868,05-01-2014,10.0
496721,d336d92607f62dfddd1f2697e0747108,05-01-2014,20.0
496727,6249e0455e2163d40f7abd31cc906615,05-01-2014,125.0
497043,a518338ea2048621fe945494792ea5a4,05-01-2014,50.0
497110,00ba1a03be8d48b0cb5efa132de14f2c,05-01-2014,25.0
497245,1db6647fd47b00b5187260fa241e1cbf,05-01-2014,20.0
497248,c807121a8910e37f314f021dffbee14a,05-01-2014,50.0
497326,847b1f7c42ceaa4db7991253caa9a2fb,05-01-2014,15.0
497420,25b442c1b6c7e9beb588112d5a0b84fb,05-01-2014,188.61
497461,8fd1b3668339bf73c11ac9e3413d5bff,05-01-2014,50.0
497620,b40ce1c3ceece5b92e840a595e0be947,05-01-2014,17.0
497716,5c9e4a6b540dd0a5492cb79dfd680097,05-01-2014,45.76
497746,2bee3c8766e4e254900074ef9feef97a,05-01-2014,25.0
497755,0c6dbb475e1bb06fe4b334d269197939,05-01-2014,100.0
497850,ce638570d0140407a51ba406a6330014,05-01-2014,50.0
497915,8c90164fbbb40eadd3b423053f304ea1,05-01-2014,120.0
498018,21f040b5c2cdfddb4c42a0b17f358a53,05-01-2014,25.0
498212,5fef3f3a657448f48b2604350753f1c2,05-01-2014,378.23
498269,99c9840dc23081f24b92adc0241d7af3,05-01-2014,1000.0
498290,546451331b0015024eff1a1d8a4e2bcc,05-01-2014,50.0
498295,0617a931122690ffb42d28ecf7e56690,05-01-2014,50.0
498308,b919054b398b22a9848e164b29186805,05-01-2014,50.0
